INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,STATISTICAL_MURDER_FLAG
182839899,5/17/18,16:02:00,FALSE
144825552,7/26/15,5:00:00,TRUE
44751683,3/24/08,0:20:00,TRUE
172514415,12/11/17,18:09:00,FALSE
35585102,11/9/07,6:11:00,FALSE
145596038,8/24/15,0:50:00,TRUE
23549335,7/24/06,21:43:00,FALSE
46009066,4/27/08,1:50:00,TRUE
83616064,3/10/12,21:05:00,FALSE
86168468,8/9/12,1:59:00,FALSE
170436086,10/16/17,1:46:00,FALSE
77153253,2/6/11,4:22:00,TRUE
212170023,4/19/20,8:50:00,TRUE
61000871,4/20/09,20:30:00,FALSE
45260035,4/6/08,7:50:00,FALSE
34162749,9/3/07,22:32:00,FALSE
91500044,7/6/13,18:20:00,TRUE
212132075,4/17/20,2:45:00,FALSE
80825806,9/21/11,14:05:00,FALSE
84452449,4/29/12,4:56:00,FALSE
25207004,11/8/06,13:00:00,TRUE
63656607,7/10/09,20:18:00,FALSE
44874422,3/27/08,23:30:00,FALSE
34597533,9/24/07,2:35:00,FALSE
10879202,3/28/06,17:37:00,FALSE
84352571,4/22/12,22:50:00,TRUE
10764215,3/23/06,19:10:00,FALSE
38964286,2/3/08,3:00:00,FALSE
216972670,8/24/20,22:40:00,TRUE
71514503,2/27/10,3:06:00,FALSE
10038630,1/4/06,19:17:00,FALSE
55953377,1/24/09,0:08:00,FALSE
163025746,3/22/17,1:36:00,FALSE
164814482,5/15/17,16:47:00,TRUE
150370918,2/13/16,3:00:00,FALSE
199742305,7/13/19,0:43:00,FALSE
140180902,12/14/14,21:25:00,FALSE
158731887,11/22/16,18:25:00,TRUE
34396684,9/14/07,23:46:00,FALSE
59716831,3/18/09,22:30:00,FALSE
64612018,8/10/09,23:37:00,FALSE
80624786,9/5/11,21:04:00,TRUE
204192600,10/24/19,0:52:00,TRUE
141793435,3/31/15,20:05:00,FALSE
143342679,5/29/15,23:20:00,TRUE
47792601,6/27/08,15:07:00,TRUE
16895010,6/20/06,16:40:00,FALSE
25111765,11/2/06,22:55:00,FALSE
71115311,2/4/10,8:00:00,FALSE
141236159,3/4/15,0:45:00,TRUE
190413383,11/26/18,1:02:00,FALSE
71625598,3/6/10,1:31:00,FALSE
46654924,5/22/08,23:55:00,FALSE
33706902,8/11/07,0:09:00,FALSE
46538075,5/17/08,22:50:00,FALSE
10764206,3/20/06,14:50:00,FALSE
24675456,10/6/06,16:50:00,TRUE
218265622,9/23/20,8:30:00,FALSE
220063007,11/3/20,0:07:00,FALSE
35067930,10/15/07,15:37:00,FALSE
56219997,2/1/09,4:54:00,FALSE
64396050,8/4/09,22:49:00,FALSE
47229780,6/14/08,17:26:00,FALSE
86877083,9/22/12,21:24:00,FALSE
34337215,9/10/07,23:20:00,FALSE
23549335,7/24/06,21:43:00,FALSE
84562905,5/5/12,4:31:00,FALSE
85570889,7/4/12,4:26:00,FALSE
10879211,3/31/06,14:27:00,FALSE
71136613,2/6/10,4:27:00,TRUE
35306477,10/25/07,23:50:00,FALSE
93525205,11/11/13,0:04:00,TRUE
24157454,9/4/06,11:05:00,TRUE
56199908,1/31/09,20:10:00,FALSE
61547631,5/8/09,10:24:00,TRUE
92410079,9/2/13,4:10:00,FALSE
54696006,12/6/08,2:59:00,FALSE
93775842,11/26/13,1:50:00,TRUE
45710115,4/15/08,6:03:00,TRUE
84371227,4/24/12,3:27:00,TRUE
62058672,5/24/09,2:31:00,FALSE
65084708,8/25/09,1:56:00,FALSE
23354056,6/27/06,22:45:00,TRUE
140452154,1/6/15,22:05:00,FALSE
217496597,9/4/20,17:42:00,FALSE
83528336,3/6/12,13:50:00,FALSE
26035863,1/1/07,1:01:00,FALSE
217773054,9/11/20,22:42:00,FALSE
72209415,4/13/10,20:49:00,FALSE
79238544,6/10/11,15:11:00,FALSE
10454371,2/17/06,23:57:00,TRUE
62947237,6/20/09,3:37:00,FALSE
49863673,8/6/08,1:05:00,FALSE
159815408,12/31/16,1:05:00,TRUE
32155711,6/6/07,0:25:00,FALSE
84660530,5/10/12,13:52:00,TRUE
63405888,7/4/09,5:08:00,TRUE
154496696,6/30/16,19:02:00,TRUE
76808921,1/12/11,9:08:00,FALSE
16631505,5/30/06,23:00:00,FALSE
187535839,9/12/18,17:30:00,FALSE
87534987,11/4/12,10:25:00,FALSE
86437258,8/26/12,1:05:00,TRUE
24157444,9/3/06,22:29:00,FALSE
206032523,12/4/19,23:12:00,FALSE
35323545,10/27/07,4:49:00,FALSE
155985974,8/19/16,16:45:00,FALSE
49294881,7/29/08,0:40:00,FALSE
32178481,6/12/07,1:28:00,FALSE
59660236,3/17/09,16:01:00,FALSE
170873192,10/25/17,17:30:00,FALSE
72272475,4/18/10,5:06:00,FALSE
33376717,7/26/07,9:11:00,FALSE
141304492,3/9/15,17:30:00,FALSE
37710131,1/14/08,13:15:00,FALSE
88690811,1/22/13,1:30:00,FALSE
82411147,12/31/11,1:50:00,TRUE
71825656,3/19/10,2:00:00,FALSE
93607539,11/15/13,16:10:00,FALSE
221609000,12/9/20,20:56:00,FALSE
23999560,8/23/06,0:04:00,TRUE
23749375,8/7/06,22:06:00,TRUE
28609133,4/22/07,2:27:00,FALSE
11118835,4/13/06,17:26:00,FALSE
28460613,4/15/07,18:16:00,TRUE
109349114,3/31/14,2:10:00,FALSE
64320323,8/2/09,17:44:00,TRUE
74019248,8/5/10,22:57:00,FALSE
24626212,9/30/06,22:05:00,FALSE
80558961,9/2/11,3:56:00,TRUE
10454382,2/17/06,11:40:00,TRUE
49834895,8/4/08,21:09:00,FALSE
46803517,5/29/08,16:33:00,FALSE
202562770,9/17/19,22:37:00,FALSE
54474354,11/27/08,22:50:00,FALSE
36213053,12/9/07,4:13:00,FALSE
90075275,4/11/13,14:00:00,TRUE
138997051,10/2/14,18:40:00,FALSE
10137424,1/13/06,19:20:00,FALSE
65602677,9/9/09,22:05:00,TRUE
141503951,3/19/15,0:47:00,FALSE
173354054,1/6/18,21:05:00,FALSE
63234975,6/29/09,16:45:00,FALSE
217256578,8/31/20,23:10:00,FALSE
69419358,12/31/09,17:54:00,FALSE
23733988,8/6/06,3:30:00,FALSE
64486878,8/7/09,19:10:00,TRUE
207502263,1/6/20,14:15:00,FALSE
174146098,1/26/18,6:55:00,FALSE
82361864,12/27/11,2:16:00,FALSE
66239913,9/28/09,14:03:00,FALSE
75356516,11/2/10,2:23:00,FALSE
81691806,11/14/11,15:42:00,TRUE
54968480,12/17/08,16:21:00,FALSE
72155701,4/11/10,3:10:00,FALSE
143677941,6/13/15,19:23:00,FALSE
139015129,10/4/14,4:45:00,FALSE
55925855,1/21/09,23:47:00,FALSE
84107266,4/8/12,0:29:00,FALSE
35890093,11/23/07,9:02:00,FALSE
55256117,12/27/08,4:06:00,TRUE
66984999,10/20/09,17:55:00,TRUE
49255306,7/26/08,4:30:00,FALSE
66110492,9/24/09,16:30:00,FALSE
82419566,1/1/12,7:00:00,FALSE
86093305,8/4/12,23:30:00,FALSE
12835945,5/7/06,11:34:00,FALSE
81427899,10/28/11,14:37:00,TRUE
62883997,6/17/09,19:22:00,FALSE
62275549,5/31/09,2:28:00,FALSE
167917432,8/9/17,3:10:00,FALSE
35480308,11/4/07,20:16:00,FALSE
82821460,1/25/12,13:44:00,FALSE
35265784,10/24/07,21:31:00,FALSE
163887654,4/18/17,8:35:00,FALSE
54179956,11/19/08,11:45:00,FALSE
29301881,5/29/07,14:31:00,TRUE
72189009,4/12/10,19:28:00,TRUE
47916283,7/2/08,21:24:00,FALSE
73610411,7/10/10,1:13:00,FALSE
24103851,8/31/06,20:09:00,FALSE
211362503,3/21/20,0:13:00,FALSE
79853890,7/15/11,5:18:00,FALSE
65544995,9/8/09,21:17:00,FALSE
24565929,9/29/06,8:35:00,TRUE
219684986,10/23/20,1:03:00,FALSE
75840576,12/4/10,16:00:00,TRUE
90984934,6/4/13,19:12:00,FALSE
16631428,5/17/06,22:13:00,FALSE
16733776,6/9/06,19:20:00,TRUE
147981217,11/20/15,17:40:00,TRUE
26430180,1/20/07,0:23:00,FALSE
214561879,6/24/20,22:46:00,FALSE
81610457,11/8/11,22:13:00,FALSE
60272796,4/3/09,23:37:00,FALSE
39524705,3/2/08,0:10:00,FALSE
44751687,3/23/08,1:15:00,FALSE
26054097,1/2/07,18:42:00,FALSE
219811966,10/28/20,0:02:00,TRUE
34741677,9/28/07,19:24:00,TRUE
12679348,5/3/06,3:00:00,TRUE
54120281,11/17/08,20:21:00,FALSE
173354054,1/6/18,21:05:00,TRUE
145751254,8/29/15,5:00:00,TRUE
147609591,11/7/15,6:20:00,FALSE
10137425,1/13/06,20:45:00,FALSE
33672011,8/10/07,16:16:00,FALSE
48480857,7/18/08,23:30:00,FALSE
54080622,11/15/08,18:04:00,FALSE
220870735,11/22/20,23:15:00,TRUE
94724170,2/2/14,0:45:00,FALSE
109340977,3/28/14,18:02:00,TRUE
74752320,9/24/10,0:03:00,FALSE
57259579,2/13/09,23:55:00,TRUE
23945316,8/20/06,0:27:00,FALSE
82122313,12/10/11,7:18:00,FALSE
10240263,1/30/06,20:05:00,FALSE
72103776,4/7/10,15:46:00,FALSE
164244239,4/28/17,16:01:00,FALSE
82027582,12/5/11,8:53:00,FALSE
94424905,1/10/14,17:25:00,TRUE
66709782,10/12/09,4:05:00,FALSE
66027258,9/22/09,15:22:00,TRUE
33445716,7/29/07,4:33:00,FALSE
80667641,9/9/11,22:43:00,FALSE
52214155,10/15/08,19:13:00,FALSE
73274427,6/17/10,18:03:00,FALSE
71908646,3/25/10,0:01:00,TRUE
80767341,9/17/11,16:28:00,FALSE
62599781,6/9/09,5:24:00,TRUE
55624565,1/9/09,21:42:00,FALSE
167328740,7/23/17,2:14:00,FALSE
189580006,11/2/18,19:28:00,TRUE
138198262,8/13/14,8:35:00,TRUE
73618605,7/11/10,3:07:00,FALSE
59218195,3/1/09,1:27:00,FALSE
145559869,8/23/15,9:43:00,FALSE
35406559,10/31/07,21:19:00,TRUE
215034244,7/7/20,21:28:00,TRUE
87224294,10/14/12,13:09:00,FALSE
10187495,1/18/06,16:08:00,TRUE
199134402,6/28/19,12:34:00,TRUE
55237636,12/28/08,16:46:00,FALSE
88330218,12/29/12,3:10:00,FALSE
136867075,5/21/14,8:54:00,TRUE
60272797,4/4/09,3:06:00,FALSE
199742305,7/13/19,0:43:00,FALSE
57342204,2/16/09,19:09:00,FALSE
28812355,5/3/07,14:43:00,FALSE
81042175,10/5/11,15:00:00,FALSE
140088780,12/5/14,17:55:00,FALSE
144548078,7/15/15,22:34:00,FALSE
190755624,12/4/18,14:20:00,TRUE
83605838,3/10/12,3:15:00,FALSE
178203200,4/15/18,3:43:00,FALSE
146322557,9/21/15,1:26:00,TRUE
137366272,6/21/14,22:40:00,FALSE
65192264,8/28/09,2:42:00,TRUE
33161115,7/18/07,20:55:00,TRUE
214562241,6/24/20,3:25:00,FALSE
24187297,9/6/06,20:55:00,FALSE
61000870,4/20/09,20:00:00,TRUE
23501818,7/22/06,0:01:00,FALSE
25607887,12/4/06,19:30:00,FALSE
11118236,4/28/06,2:15:00,FALSE
64485250,8/7/09,16:37:00,TRUE
65464026,9/7/09,5:47:00,FALSE
94738552,1/31/14,21:14:00,FALSE
10764213,3/23/06,13:00:00,FALSE
153615010,6/1/16,21:39:00,FALSE
16631449,5/21/06,2:45:00,FALSE
29129304,5/20/07,7:20:00,TRUE
10879221,4/1/06,21:39:00,TRUE
158873309,11/28/16,14:50:00,TRUE
16814012,6/13/06,21:55:00,FALSE
16631439,5/21/06,21:36:00,FALSE
92164938,8/16/13,22:15:00,FALSE
60924261,4/19/09,1:00:00,FALSE
220870735,11/22/20,23:15:00,FALSE
26901375,2/16/07,4:30:00,FALSE
90128858,4/15/13,23:12:00,TRUE
25980540,12/28/06,1:12:00,FALSE
28176154,3/29/07,18:36:00,FALSE
44772991,3/24/08,21:05:00,FALSE
144548795,7/16/15,3:45:00,FALSE
32155716,6/7/07,12:59:00,FALSE
23957541,8/20/06,3:45:00,FALSE
45872841,4/21/08,23:42:00,FALSE
85499584,6/29/12,9:57:00,FALSE
52550582,10/27/08,13:34:00,FALSE
63189910,6/28/09,10:55:00,TRUE
59171357,2/28/09,3:07:00,FALSE
84702238,5/12/12,2:40:00,FALSE
11118203,4/21/06,15:19:00,FALSE
37421987,1/1/08,3:28:00,FALSE
12679355,5/4/06,17:32:00,FALSE
68994302,12/17/09,23:55:00,FALSE
46715551,5/24/08,1:08:00,TRUE
29129302,5/20/07,0:15:00,FALSE
64454371,8/6/09,20:10:00,FALSE
80523390,8/30/11,11:00:00,FALSE
197660693,5/26/19,5:21:00,TRUE
36158345,12/6/07,19:51:00,FALSE
16692671,6/4/06,23:00:00,FALSE
33706902,8/11/07,0:09:00,FALSE
89519104,3/7/13,18:17:00,FALSE
24814495,10/15/06,4:40:00,FALSE
60924267,4/19/09,23:30:00,FALSE
16692672,6/4/06,1:55:00,FALSE
33691636,8/11/07,19:38:00,TRUE
57938888,2/17/09,18:30:00,TRUE
77461648,2/26/11,2:42:00,FALSE
25812422,12/16/06,0:20:00,FALSE
94424905,1/10/14,17:25:00,FALSE
76088534,12/21/10,18:48:00,FALSE
87915622,11/30/12,9:00:00,TRUE
139136470,10/12/14,1:10:00,FALSE
221341078,12/3/20,21:36:00,FALSE
23525528,7/24/06,7:18:00,TRUE
65636446,9/10/09,17:47:00,TRUE
45970311,4/26/08,3:13:00,FALSE
78663094,5/11/11,0:29:00,TRUE
140697084,1/24/15,5:40:00,TRUE
25490117,11/26/06,3:18:00,FALSE
39295797,2/21/08,15:48:00,FALSE
172765613,12/19/17,12:48:00,FALSE
35192358,10/21/07,2:25:00,FALSE
174210302,1/30/18,16:51:00,FALSE
54878645,12/14/08,3:02:00,FALSE
156162921,8/25/16,23:00:00,FALSE
52023203,10/8/08,22:35:00,FALSE
51599978,9/23/08,2:04:00,FALSE
54273339,11/19/08,13:15:00,FALSE
34396682,9/14/07,2:24:00,FALSE
86415277,8/23/12,21:03:00,FALSE
77792812,3/19/11,4:45:00,FALSE
90702193,5/18/13,3:56:00,FALSE
138632299,9/10/14,14:30:00,FALSE
29013343,5/14/07,4:53:00,FALSE
138027503,8/2/14,12:30:00,FALSE
59415614,3/8/09,19:57:00,FALSE
90864498,5/29/13,2:10:00,FALSE
185246019,7/16/18,4:22:00,FALSE
89658160,3/16/13,15:05:00,FALSE
85066514,6/3/12,16:51:00,TRUE
86437258,8/26/12,1:05:00,FALSE
94290324,1/2/14,5:50:00,FALSE
73148559,6/9/10,20:45:00,FALSE
139909805,12/1/14,23:17:00,FALSE
10804596,3/27/06,14:59:00,FALSE
73610411,7/10/10,1:13:00,FALSE
73921215,7/31/10,2:54:00,FALSE
84953389,5/27/12,0:20:00,FALSE
150399303,2/15/16,23:15:00,FALSE
76864295,1/16/11,23:34:00,FALSE
61144238,4/26/09,18:37:00,FALSE
83805292,3/21/12,22:10:00,TRUE
201291297,8/18/19,3:52:00,TRUE
206890929,12/31/19,23:15:00,TRUE
160509155,1/21/17,19:43:00,FALSE
136619576,5/6/14,15:25:00,FALSE
191951588,1/6/19,3:00:00,TRUE
34774111,10/1/07,21:25:00,TRUE
91612689,7/13/13,2:05:00,FALSE
143285308,5/29/15,0:02:00,FALSE
211964520,4/11/20,19:48:00,TRUE
152950869,5/11/16,2:00:00,FALSE
16814039,6/18/06,3:23:00,FALSE
72493829,5/1/10,8:45:00,FALSE
38474841,1/27/08,4:49:00,TRUE
202944932,9/26/19,2:30:00,FALSE
25625020,12/5/06,17:29:00,FALSE
54346521,11/23/08,0:35:00,FALSE
87408752,10/24/12,18:37:00,FALSE
25012784,10/27/06,2:54:00,TRUE
51981957,10/6/08,19:50:00,FALSE
32288649,6/16/07,14:35:00,FALSE
72748588,5/15/10,18:40:00,FALSE
89875772,3/31/13,0:17:00,TRUE
59778163,3/21/09,4:21:00,FALSE
85875439,7/22/12,21:35:00,TRUE
87349059,10/22/12,1:04:00,FALSE
50665291,8/30/08,17:50:00,FALSE
145778394,9/1/15,0:10:00,FALSE
216930291,8/23/20,2:21:00,FALSE
10879212,3/31/06,17:16:00,FALSE
213748378,6/1/20,17:50:00,TRUE
93285852,10/27/13,2:04:00,FALSE
88896038,1/29/13,15:00:00,FALSE
16895032,6/23/06,13:10:00,TRUE
55823067,1/17/09,1:44:00,FALSE
140697084,1/24/15,5:40:00,FALSE
71311712,2/14/10,1:19:00,FALSE
45789774,4/19/08,14:09:00,FALSE
75467659,11/8/10,4:50:00,TRUE
83243668,2/18/12,3:58:00,FALSE
55299658,12/30/08,4:09:00,FALSE
88421872,1/5/13,2:10:00,FALSE
148854118,12/26/15,2:05:00,FALSE
70874989,1/23/10,16:50:00,FALSE
86437257,8/25/12,6:00:00,FALSE
60249701,4/2/09,22:45:00,FALSE
48480856,7/18/08,19:37:00,TRUE
85854720,7/21/12,17:55:00,TRUE
56118628,1/28/09,15:10:00,TRUE
68152300,11/24/09,1:42:00,FALSE
46162093,5/4/08,6:43:00,FALSE
44637605,3/19/08,5:27:00,FALSE
199052835,6/28/19,0:25:00,TRUE
54579982,12/1/08,18:30:00,FALSE
90702196,5/19/13,3:12:00,FALSE
84340916,4/22/12,2:27:00,FALSE
34162750,9/3/07,18:37:00,FALSE
28993505,5/13/07,5:45:00,FALSE
85559914,7/3/12,0:43:00,TRUE
15400569,5/17/06,18:22:00,TRUE
156690336,9/14/16,2:24:00,FALSE
86546323,9/2/12,4:37:00,FALSE
23957542,8/20/06,5:16:00,TRUE
74363835,8/29/10,1:27:00,FALSE
60097570,3/29/09,23:44:00,TRUE
47487790,6/24/08,7:05:00,TRUE
69794648,1/10/10,3:42:00,FALSE
11118232,4/26/06,18:26:00,FALSE
71908646,3/25/10,0:01:00,FALSE
82411147,12/31/11,1:50:00,TRUE
16631461,5/23/06,15:46:00,FALSE
46751478,5/26/08,13:35:00,TRUE
23525523,7/24/06,3:24:00,FALSE
72426347,4/27/10,12:48:00,FALSE
142609757,5/1/15,23:55:00,FALSE
145001699,8/1/15,1:39:00,TRUE
156610142,9/11/16,21:40:00,FALSE
82143106,12/12/11,21:01:00,TRUE
67359110,11/1/09,4:00:00,FALSE
188862634,10/16/18,19:50:00,FALSE
12835941,5/7/06,2:30:00,FALSE
85800948,7/18/12,1:20:00,FALSE
72845444,5/23/10,2:12:00,FALSE
25586130,12/3/06,21:30:00,FALSE
63189243,6/28/09,2:44:00,FALSE
15400555,5/13/06,18:55:00,FALSE
71514504,2/27/10,4:31:00,FALSE
92393423,8/31/13,2:00:00,FALSE
82251613,12/19/11,23:40:00,TRUE
34880353,10/7/07,1:36:00,FALSE
87759838,11/19/12,18:10:00,FALSE
32835035,7/1/07,11:28:00,FALSE
54382776,11/24/08,16:58:00,FALSE
23613983,7/29/06,12:09:00,FALSE
46538073,5/17/08,18:25:00,FALSE
28119644,3/27/07,6:40:00,FALSE
24264432,9/11/06,18:22:00,TRUE
33535835,8/3/07,16:13:00,FALSE
216209197,8/5/20,15:15:00,FALSE
79719093,7/8/11,17:56:00,FALSE
67147839,10/25/09,19:58:00,FALSE
49514584,7/29/08,22:20:00,FALSE
35114028,10/17/07,18:31:00,FALSE
47887792,6/30/08,19:25:00,FALSE
59146534,2/27/09,18:25:00,FALSE
64110890,7/26/09,10:00:00,FALSE
67213141,10/27/09,17:55:00,FALSE
28206270,4/1/07,16:13:00,FALSE
90906892,5/31/13,6:55:00,TRUE
72837481,5/22/10,2:29:00,FALSE
220409035,11/11/20,22:01:00,FALSE
37463223,1/4/08,5:25:00,TRUE
153538194,5/31/16,1:39:00,TRUE
45337938,4/8/08,22:00:00,FALSE
26805788,2/10/07,22:48:00,TRUE
188483689,10/5/18,21:35:00,FALSE
85518943,6/30/12,22:30:00,FALSE
45295554,4/7/08,19:09:00,FALSE
178393483,4/19/18,14:33:00,FALSE
183217904,5/28/18,11:15:00,TRUE
82874384,1/27/12,16:15:00,FALSE
61777803,5/15/09,14:59:00,FALSE
136506641,4/29/14,18:21:00,FALSE
208549977,1/25/20,4:58:00,TRUE
70874050,1/23/10,1:12:00,TRUE
186606592,8/18/18,4:23:00,TRUE
29080493,5/17/07,11:17:00,TRUE
76656488,12/31/10,20:20:00,FALSE
87167273,10/10/12,21:22:00,FALSE
77228663,2/10/11,15:46:00,TRUE
10038642,1/8/06,3:40:00,FALSE
206909435,1/2/20,21:12:00,FALSE
25881909,12/21/06,13:00:00,TRUE
161118987,1/26/17,16:30:00,FALSE
217211030,8/29/20,2:40:00,FALSE
71859341,3/21/10,1:50:00,FALSE
54784465,12/9/08,3:29:00,FALSE
35992446,11/28/07,20:23:00,TRUE
25260902,11/12/06,2:59:00,FALSE
172580594,12/13/17,16:26:00,FALSE
10804586,3/25/06,5:26:00,TRUE
73137862,6/9/10,12:34:00,FALSE
48285500,7/13/08,17:55:00,FALSE
205280615,11/17/19,21:12:00,FALSE
10619086,3/5/06,2:25:00,FALSE
35386254,10/30/07,17:42:00,FALSE
23354103,7/5/06,7:50:00,FALSE
29145871,5/20/07,8:18:00,FALSE
202804357,9/23/19,11:45:00,FALSE
23625567,7/30/06,21:26:00,FALSE
78644240,5/9/11,20:19:00,FALSE
71808631,3/18/10,14:02:00,FALSE
140168265,12/12/14,23:20:00,FALSE
147981956,11/22/15,3:01:00,FALSE
166660833,6/30/17,14:54:00,FALSE
161304125,1/30/17,2:09:00,FALSE
199844336,7/16/19,21:30:00,FALSE
147717456,11/11/15,21:44:00,TRUE
23471266,7/16/06,21:38:00,FALSE
92747223,9/23/13,21:00:00,FALSE
23501822,7/22/06,4:22:00,TRUE
65445483,9/6/09,14:00:00,FALSE
178202866,4/13/18,17:12:00,FALSE
16631460,5/23/06,23:03:00,TRUE
158090347,10/31/16,15:52:00,FALSE
28883127,5/5/07,0:39:00,TRUE
36091664,12/2/07,3:05:00,FALSE
49541742,7/31/08,23:49:00,FALSE
35585284,11/9/07,15:59:00,TRUE
95043444,2/23/14,0:40:00,FALSE
25384540,11/19/06,1:50:00,TRUE
73405771,6/27/10,1:11:00,FALSE
171866986,11/21/17,22:25:00,TRUE
63323724,7/2/09,0:01:00,FALSE
219751447,10/26/20,18:15:00,TRUE
33754538,8/14/07,4:53:00,FALSE
23354130,7/7/06,21:13:00,FALSE
82361864,12/27/11,2:16:00,FALSE
12679352,5/3/06,14:37:00,TRUE
73719656,7/16/10,20:30:00,FALSE
71681563,3/8/10,16:25:00,FALSE
16631436,5/20/06,23:39:00,TRUE
80558961,9/2/11,3:56:00,TRUE
83810863,3/21/12,17:36:00,FALSE
78149440,4/8/11,23:48:00,FALSE
38794654,1/31/08,23:35:00,FALSE
47851708,6/28/08,7:50:00,FALSE
80624786,9/5/11,21:04:00,TRUE
75847749,12/5/10,11:20:00,FALSE
26269974,1/13/07,13:34:00,FALSE
24565930,9/29/06,13:37:00,FALSE
75330408,10/28/10,19:27:00,FALSE
73524859,7/5/10,3:23:00,FALSE
148099939,11/26/15,20:37:00,FALSE
46998151,6/4/08,21:20:00,FALSE
46120178,5/1/08,22:55:00,FALSE
72616285,5/9/10,1:58:00,FALSE
9953257,1/2/06,10:53:00,FALSE
93233340,10/23/13,19:47:00,FALSE
26103371,1/5/07,19:51:00,TRUE
84452449,4/29/12,4:56:00,FALSE
145559868,8/23/15,4:31:00,FALSE
16692675,6/4/06,18:46:00,TRUE
50767378,9/2/08,22:30:00,FALSE
24335996,9/14/06,20:41:00,FALSE
48304785,7/12/08,3:54:00,FALSE
51625726,9/24/08,17:48:00,FALSE
33569320,8/5/07,3:07:00,FALSE
142091373,4/8/15,21:01:00,FALSE
59516114,3/12/09,4:06:00,FALSE
142858797,5/12/15,14:29:00,FALSE
75161196,10/20/10,9:07:00,FALSE
214828723,7/1/20,2:35:00,FALSE
79570905,6/29/11,22:06:00,TRUE
65844567,9/16/09,22:57:00,FALSE
137980529,7/30/14,19:19:00,FALSE
10333307,1/31/06,12:00:00,FALSE
46931039,6/2/08,23:30:00,FALSE
64005889,7/23/09,8:44:00,FALSE
200725655,8/5/19,16:45:00,FALSE
50821744,9/5/08,2:06:00,FALSE
59930745,3/25/09,17:15:00,FALSE
217209757,8/28/20,21:00:00,FALSE
109548915,4/12/14,20:57:00,FALSE
62991096,6/22/09,1:51:00,FALSE
163401371,4/1/17,23:50:00,TRUE
23957542,8/20/06,5:16:00,TRUE
10240241,1/24/06,3:45:00,FALSE
65164189,8/27/09,9:44:00,TRUE
34578684,9/23/07,1:00:00,FALSE
34078662,8/30/07,20:05:00,TRUE
164301446,4/29/17,0:04:00,FALSE
62014000,5/22/09,12:35:00,FALSE
10660763,3/13/06,3:01:00,FALSE
86437258,8/26/12,1:05:00,FALSE
66656614,10/10/09,6:20:00,FALSE
144731681,7/22/15,22:10:00,FALSE
35855607,11/20/07,19:00:00,FALSE
23444492,7/18/06,22:47:00,FALSE
35092376,10/15/07,5:30:00,FALSE
218722816,10/4/20,5:36:00,FALSE
60405702,4/8/09,14:25:00,FALSE
33691634,8/11/07,3:00:00,TRUE
75528605,11/12/10,20:51:00,FALSE
59801053,3/22/09,1:57:00,TRUE
61593633,5/10/09,15:20:00,FALSE
77758043,3/16/11,22:52:00,TRUE
59930744,3/25/09,18:00:00,FALSE
52468784,10/24/08,15:40:00,FALSE
198857666,6/22/19,22:30:00,FALSE
82340788,12/26/11,18:07:00,TRUE
94179657,12/25/13,1:30:00,FALSE
173354054,1/6/18,21:05:00,TRUE
92275693,8/24/13,2:40:00,FALSE
141769811,3/31/15,1:40:00,TRUE
190950370,12/8/18,3:47:00,FALSE
81470432,10/31/11,21:08:00,FALSE
25313900,11/15/06,15:20:00,FALSE
37781236,1/17/08,20:26:00,FALSE
146477559,9/27/15,16:41:00,TRUE
73388086,6/25/10,10:07:00,TRUE
79016632,5/29/11,23:09:00,TRUE
208237500,1/20/20,4:50:00,FALSE
84354611,4/23/12,7:07:00,TRUE
44936760,3/30/08,18:06:00,TRUE
64086398,7/26/09,2:33:00,FALSE
146103707,9/11/15,12:03:00,TRUE
78879026,5/21/11,12:14:00,FALSE
69576831,1/4/10,19:10:00,FALSE
189483990,11/1/18,22:15:00,FALSE
94250212,12/31/13,0:01:00,FALSE
190950370,12/8/18,3:47:00,FALSE
44557782,3/16/08,3:34:00,FALSE
48304777,7/11/08,2:29:00,FALSE
67430041,11/3/09,4:21:00,TRUE
23846691,8/13/06,16:00:00,FALSE
65810079,9/16/09,17:25:00,FALSE
59801053,3/22/09,1:57:00,FALSE
33161115,7/18/07,20:55:00,TRUE
59390967,3/8/09,16:38:00,TRUE
185207185,7/14/18,7:25:00,TRUE
71991636,3/31/10,5:38:00,FALSE
37190391,12/22/07,14:28:00,FALSE
34647710,9/25/07,19:31:00,FALSE
147216811,10/23/15,15:51:00,FALSE
36198161,12/8/07,7:12:00,TRUE
139474289,11/2/14,19:15:00,FALSE
88342733,12/30/12,23:34:00,FALSE
65010707,8/23/09,0:22:00,FALSE
200994112,8/10/19,22:00:00,FALSE
65043085,8/23/09,6:20:00,FALSE
215303001,7/14/20,14:03:00,TRUE
26035865,1/1/07,3:20:00,FALSE
56662014,2/9/09,23:22:00,FALSE
55780317,1/18/09,0:04:00,FALSE
12835953,5/5/06,21:00:00,FALSE
16895024,6/23/06,2:58:00,TRUE
62725593,6/13/09,2:12:00,FALSE
162278799,2/25/17,23:51:00,FALSE
10454360,2/14/06,14:35:00,TRUE
79624389,7/3/11,20:22:00,FALSE
50665289,8/30/08,6:15:00,FALSE
95394922,3/16/14,21:19:00,TRUE
24050467,8/25/06,22:59:00,FALSE
91270517,6/21/13,19:50:00,FALSE
10879216,4/2/06,4:24:00,FALSE
26823550,2/11/07,15:50:00,FALSE
87612716,11/9/12,9:07:00,FALSE
