BORO,LOCATION_DESC,PRECINCT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
BRONX,BAR/NIGHT CLUB,48,1011829.313,248085.5313,40.84757772,-73.90031728,POINT (-73.90031727999997 40.84757771500006)
QUEENS,MULTI DWELL - PUBLIC HOUS,100,1036866.875,153431.6875,40.58766271,-73.81056023,POINT (-73.81056023099995 40.58766271400003)
BROOKLYN,MULTI DWELL - APT BUILD,70,994988.6875,176665.125,40.65158333,-73.96130098,POINT (-73.96130097899999 40.65158332500005)
STATEN ISLAND,DRY CLEANER/LAUNDRY,120,959973.9375,172022.4063,40.6388133,-74.08747165,POINT (-74.08747164899995 40.63881330000004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,999281.6875,192768.875,40.69577825,-73.9457938,POINT (-73.94579380499994 40.69577825400006)
BRONX,MULTI DWELL - PUBLIC HOUS,43,1020891.125,236726.3906,40.81636722,-73.86762586,POINT (-73.86762585699995 40.81636721700005)
BRONX,NONE,40,1004544,235022,40.81174182,-73.92668921,POINT (-73.92668921299997 40.81174181800004)
BRONX,MULTI DWELL - PUBLIC HOUS,44,1007174.438,239542.7656,40.82414361,-73.9171713,POINT (-73.91717129999995 40.82414361300005)
BROOKLYN,GROCERY/BODEGA,81,1003998.75,187611.0313,40.68161189,-73.92879814,POINT (-73.92879814299994 40.681611891000045)
BROOKLYN,MULTI DWELL - APT BUILD,70,994988.6875,176665.125,40.65158333,-73.96130098,POINT (-73.96130097899999 40.65158332500005)
MANHATTAN,MULTI DWELL - APT BUILD,23,998950.5,229227.0469,40.79584734,-73.94690846,POINT (-73.94690845799994 40.79584734100007)
BROOKLYN,MULTI DWELL - APT BUILD,75,1017119.438,183909.3438,40.67141261,-73.88151014,POINT (-73.88151014499994 40.67141260500006)
BROOKLYN,MULTI DWELL - APT BUILD,70,995943.6875,176898.7969,40.65222349,-73.95785891,POINT (-73.95785891099996 40.652223494000054)
BROOKLYN,MULTI DWELL - APT BUILD,75,1019103,185241,40.67506011,-73.87435271,POINT (-73.87435270799995 40.67506011300003)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,9,990655,202503,40.72250657,-73.97689432,POINT (-73.97689431699996 40.722506571000054)
QUEENS,MULTI DWELL - PUBLIC HOUS,114,1000365,214208.8594,40.7546239,-73.9418358,POINT (-73.94183580199996 40.754623895000066)
BRONX,HOSPITAL,44,1008668.75,246692.1406,40.84376258,-73.91174606,POINT (-73.91174605599997 40.84376257500003)
BROOKLYN,MULTI DWELL - APT BUILD,75,1022564.5,185339.0625,40.67531497,-73.8618731,POINT (-73.86187309799993 40.67531496700008)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,23,1000101.5,229680.1875,40.7970891,-73.94275039,POINT (-73.94275038599994 40.79708909900006)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,90,994067.5,195940.0469,40.7044897,-73.96459271,POINT (-73.96459271099997 40.70448970000007)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,60,989949.375,154057.0938,40.58953366,-73.97948091,POINT (-73.97948091399996 40.58953365800005)
BRONX,MULTI DWELL - APT BUILD,41,1011606.625,236141.8906,40.81479656,-73.90117088,POINT (-73.90117087699997 40.81479655800007)
BROOKLYN,MULTI DWELL - APT BUILD,77,997689.25,184653.2031,40.67350515,-73.95155268,POINT (-73.95155267599995 40.67350514800006)
QUEENS,MULTI DWELL - PUBLIC HOUS,101,1043919.688,156136.6719,40.59504266,-73.78514357,POINT (-73.78514357299997 40.59504266300007)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,75,1022077.5,183185.3125,40.66940551,-73.86364087,POINT (-73.86364087499999 40.66940550700008)
MANHATTAN,BAR/NIGHT CLUB,10,982499.4375,211690.8281,40.74772704,-74.00631929,POINT (-74.00631929199994 40.747727043000054)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1010474.938,182025.4688,40.66626397,-73.90547026,POINT (-73.90547026399997 40.66626396600003)
BROOKLYN,MULTI DWELL - APT BUILD,71,999008.0625,181466.6719,40.66475673,-73.94680531,POINT (-73.94680530699998 40.66475673100007)
MANHATTAN,BAR/NIGHT CLUB,26,995357.25,233815,40.80844526,-73.95987841,POINT (-73.95987841199997 40.80844526300007)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,77,1003508.375,185056.4531,40.67460123,-73.93057347,POINT (-73.93057346899997 40.67460123300003)
BRONX,MULTI DWELL - APT BUILD,47,1026242.063,262090.9063,40.88596138,-73.84813537,POINT (-73.84813537499997 40.88596138400004)
BROOKLYN,MULTI DWELL - APT BUILD,83,1010783.938,191425.7969,40.69206481,-73.90431942,POINT (-73.90431942399994 40.692064806000076)
BROOKLYN,PVT HOUSE,66,985107.3125,173349.7969,40.64248993,-73.99691225,POINT (-73.99691224999998 40.642489932000046)
BRONX,MULTI DWELL - PUBLIC HOUS,47,1027562.625,261069.0625,40.88315036,-73.84336612,POINT (-73.84336612299995 40.88315036400008)
BROOKLYN,MULTI DWELL - APT BUILD,75,1018108.875,174057.375,40.64436741,-73.87799278,POINT (-73.87799278399996 40.64436740700006)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1010362.875,182581.1719,40.66778958,-73.90587205,POINT (-73.90587205499997 40.667789578000054)
QUEENS,GROCERY/BODEGA,106,1027792.125,183793.5781,40.6710488,-73.84303691,POINT (-73.84303690899998 40.671048797000026)
QUEENS,MULTI DWELL - PUBLIC HOUS,100,1035138.625,152934.7656,40.58630886,-73.81678633,POINT (-73.81678632699999 40.58630885500003)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,998205.25,190418.875,40.68932981,-73.94968055,POINT (-73.94968054699996 40.68932981000006)
BRONX,MULTI DWELL - PUBLIC HOUS,40,1007217,234876.9063,40.81133703,-73.91703348,POINT (-73.91703348099998 40.81133703200004)
BRONX,MULTI DWELL - PUBLIC HOUS,47,1021457.688,258089.1875,40.87499939,-73.86546047,POINT (-73.86546047099996 40.87499938900004)
BROOKLYN,SMALL MERCHANT,67,1002230,176647,40.65152184,-73.93520453,POINT (-73.93520453399998 40.65152183500004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1009656.313,181287.0469,40.66423955,-73.90842388,POINT (-73.90842388499993 40.66423954900006)
MANHATTAN,NONE,32,1001779.313,238874.5313,40.82232185,-73.9366666,POINT (-73.93666660399998 40.82232185200007)
QUEENS,PVT HOUSE,113,1051178.75,188879.9375,40.68486374,-73.75868056,POINT (-73.75868055699993 40.68486374400004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,88,990097.625,192780.875,40.69582202,-73.97891358,POINT (-73.97891358299995 40.69582202400005)
BROOKLYN,LIQUOR STORE,88,991475.4375,192907.8594,40.69616955,-73.97394474,POINT (-73.97394474299995 40.69616954900005)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,90,999672.875,195713.4219,40.70385967,-73.94437635,POINT (-73.94437635199995 40.70385967400006)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,23,998828.9375,226859.3281,40.78934879,-73.94735264,POINT (-73.94735263899997 40.789348793000045)
BROOKLYN,MULTI DWELL - APT BUILD,77,996110.5625,184938.4688,40.67429039,-73.95724337,POINT (-73.95724337399997 40.674290394000025)
BRONX,MULTI DWELL - APT BUILD,50,1011367.688,257382.7031,40.87309707,-73.90194819,POINT (-73.90194818799995 40.87309707400004)
BROOKLYN,RESTAURANT/DINER,81,1003552.438,190547.2031,40.689672,-73.93039889,POINT (-73.93039889199997 40.689671995000026)
MANHATTAN,MULTI DWELL - APT BUILD,32,1001610,241367,40.8291633,-73.93727189,POINT (-73.93727189399993 40.829163304000076)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,999812.4375,193525.2969,40.69785354,-73.94387805,POINT (-73.943878054 40.69785353800006)
STATEN ISLAND,MULTI DWELL - PUBLIC HOUS,120,938876.625,169548.3125,40.6319395,-74.16347158,POINT (-74.16347158399998 40.63193949600003)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,76,982802.375,184804.9688,40.67393179,-74.00522019,POINT (-74.00522019499994 40.67393179100003)
QUEENS,MULTI DWELL - PUBLIC HOUS,114,1002599.813,220916.9063,40.7730314,-73.93375114,POINT (-73.93375113899998 40.77303139700007)
BROOKLYN,MULTI DWELL - APT BUILD,79,999510.3125,186800.0313,40.67939476,-73.94498285,POINT (-73.94498284999997 40.67939475600008)
BRONX,MULTI DWELL - APT BUILD,46,1009853.5,247502.5625,40.84598359,-73.90746099,POINT (-73.90746098599993 40.84598358900007)
STATEN ISLAND,MULTI DWELL - APT BUILD,120,963023.6875,171638.6563,40.63776782,-74.07648175,POINT (-74.07648175299994 40.63776782100007)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,9,991403.625,202633.2656,40.72286355,-73.97419338,POINT (-73.97419338499998 40.72286354600004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,999880.25,190399.3594,40.68927344,-73.94364075,POINT (-73.94364075199996 40.68927344400004)
BROOKLYN,GROCERY/BODEGA,90,1000619.188,195868.4219,40.70428341,-73.94096295,POINT (-73.94096294799994 40.70428341300004)
QUEENS,PVT HOUSE,115,1019408.313,216823.1406,40.76174421,-73.87308707,POINT (-73.87308707099999 40.761744210000074)
BRONX,FAST FOOD,47,1024708.438,266922.2188,40.89922895,-73.85365259,POINT (-73.85365259499997 40.89922895400008)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1006499.5,182539.3594,40.66768536,-73.91979854,POINT (-73.91979853799995 40.66768536300003)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,23,1001212.75,229173,40.79569494,-73.93873815,POINT (-73.93873815299997 40.79569494400005)
BROOKLYN,BAR/NIGHT CLUB,67,998495.6875,174965.8281,40.64691418,-73.94866592,POINT (-73.94866591899995 40.64691417700004)
QUEENS,MULTI DWELL - PUBLIC HOUS,101,1044591,156200.8594,40.5952143,-73.78272576,POINT (-73.78272575599993 40.59521429800003)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,9,990377.8125,204681.3125,40.72848571,-73.97789233,POINT (-73.97789233399999 40.72848570700006)
BRONX,MULTI DWELL - APT BUILD,46,1010011.125,251248.1719,40.85626371,-73.90687688,POINT (-73.90687687999997 40.85626371400008)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,25,1001768.688,234797.4063,40.81113131,-73.93671563,POINT (-73.93671563499998 40.811131309000075)
BROOKLYN,GROCERY/BODEGA,79,999960.625,189865.5156,40.68780802,-73.94335217,POINT (-73.94335217399998 40.68780802300006)
BROOKLYN,GROCERY/BODEGA,77,1001857,183550.625,40.67047151,-73.93653074,POINT (-73.93653073799999 40.67047151100007)
BRONX,MULTI DWELL - PUBLIC HOUS,40,1007451.813,234917.0781,40.81144668,-73.91618508,POINT (-73.91618508499994 40.81144667900003)
BROOKLYN,MULTI DWELL - APT BUILD,75,1020925.438,186302.2031,40.67796551,-73.86777686,POINT (-73.86777686499994 40.677965511000025)
BRONX,MULTI DWELL - APT BUILD,49,1022159.25,250211.7813,40.85337533,-73.86296822,POINT (-73.86296821999997 40.85337533000006)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,76,987441.4375,188309.125,40.68354945,-73.98849452,POINT (-73.98849451599995 40.68354945300007)
QUEENS,NONE,103,1051311,198772,40.71201405,-73.75810522,POINT (-73.75810522099994 40.71201405000005)
QUEENS,PVT HOUSE,102,1024254.563,187943.5,40.68245608,-73.85576477,POINT (-73.85576477299998 40.68245607500006)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,998367.625,189350.1719,40.68639621,-73.94909728,POINT (-73.94909728199997 40.68639620700004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1009904.75,180751.4688,40.66276879,-73.90753042,POINT (-73.90753042499995 40.66276879000003)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,20,988119.4375,220749.6406,40.77259049,-73.9860313,POINT (-73.98603129599996 40.77259049300005)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,63,1006047.875,171107.8438,40.63630947,-73.92146346,POINT (-73.92146345599997 40.63630947300004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,999105.3125,192881.1094,40.69608661,-73.9464296,POINT (-73.94642960499993 40.696086609000076)
STATEN ISLAND,MULTI DWELL - PUBLIC HOUS,120,951319.375,171305.7969,40.63681841,-74.11865177,POINT (-74.11865177499999 40.636818411000036)
BROOKLYN,MULTI DWELL - APT BUILD,69,1009703.25,172467.2656,40.64003105,-73.90828798,POINT (-73.90828798099994 40.64003104500006)
BROOKLYN,GAS STATION,67,996512.75,176101.625,40.65003466,-73.95580953,POINT (-73.95580953299998 40.650034660000074)
BROOKLYN,BAR/NIGHT CLUB,75,1011245,185498,40.67579297,-73.90268057,POINT (-73.90268056999997 40.67579296900004)
QUEENS,NONE,105,1055423,195488,40.70296816,-73.74330759,POINT (-73.74330758999997 40.70296816100006)
STATEN ISLAND,PVT HOUSE,122,939941.4375,160195.7188,40.606274,-74.15957393,POINT (-74.15957392799999 40.60627399900005)
BRONX,MULTI DWELL - APT BUILD,41,1012927.625,238404.9844,40.82100392,-73.89638887,POINT (-73.89638886899996 40.821003923000035)
BRONX,PVT HOUSE,47,1023444.438,263110,40.88877134,-73.85824712,POINT (-73.85824712399994 40.88877134100005)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,24,993290.3125,230079.125,40.79819367,-73.9673499,POINT (-73.96734989899994 40.798193667000085)
QUEENS,MULTI DWELL - PUBLIC HOUS,101,1044388.875,157138.1563,40.59778836,-73.78344522,POINT (-73.78344521999998 40.59778835600008)
BROOKLYN,NONE,81,1005944.938,188861.9063,40.6850407,-73.92177722,POINT (-73.92177721999997 40.68504070100005)
BRONX,MULTI DWELL - PUBLIC HOUS,49,1022083.688,251879.25,40.85795235,-73.86323195,POINT (-73.86323194999994 40.85795235300003)
QUEENS,GROCERY/BODEGA,104,1010718,195194,40.70240784,-73.90454239,POINT (-73.90454238899997 40.702407840000035)
BRONX,MULTI DWELL - PUBLIC HOUS,42,1010534.75,243380.5313,40.83466782,-73.90501485,POINT (-73.90501485399994 40.834667817000025)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,23,1001119.938,226491.6563,40.78833556,-73.93908009,POINT (-73.93908009299997 40.78833555700004)
BRONX,MULTI DWELL - PUBLIC HOUS,40,1004646.813,233822.7969,40.8084501,-73.92632145,POINT (-73.92632144599997 40.80845010200005)
QUEENS,MULTI DWELL - PUBLIC HOUS,114,1002599.813,220916.9063,40.7730314,-73.93375114,POINT (-73.93375113899998 40.77303139700007)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,999069.9375,193133.4688,40.69677934,-73.94655662,POINT (-73.94655661999997 40.696779336000084)
BROOKLYN,MULTI DWELL - APT BUILD,66,986624.4375,172810.7188,40.64101,-73.99144572,POINT (-73.99144571599999 40.64101000200003)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,76,984110.3125,188363.6406,40.68369966,-74.0005051,POINT (-74.00050509799996 40.68369966000006)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1010876.5,182682.5938,40.66806643,-73.90402019,POINT (-73.90402018599997 40.66806642800003)
BROOKLYN,PVT HOUSE,60,983502.375,149473.6875,40.57695491,-74.00269275,POINT (-74.00269274599998 40.576954914000055)
BRONX,MULTI DWELL - APT BUILD,49,1020672.125,255191.7344,40.86705005,-73.86831677,POINT (-73.86831676699995 40.867050051000035)
QUEENS,SUPERMARKET,109,1035905.063,218085.3594,40.76512768,-73.8135276,POINT (-73.81352760199997 40.765127678000056)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,999281.6875,192768.875,40.69577825,-73.9457938,POINT (-73.94579380499994 40.69577825400006)
BROOKLYN,PVT HOUSE,67,1006512.75,178693.625,40.65712964,-73.91976347,POINT (-73.91976347299999 40.65712964100004)
BRONX,MULTI DWELL - PUBLIC HOUS,44,1006852,239269,40.82339303,-73.91833725,POINT (-73.91833724599996 40.82339303400005)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,69,1012704.125,175489.0469,40.64831605,-73.89746246,POINT (-73.89746245599997 40.64831604800003)
BRONX,MULTI DWELL - PUBLIC HOUS,40,1006600.313,238544.5781,40.82140534,-73.91924904,POINT (-73.91924904099994 40.82140534200005)
BRONX,MULTI DWELL - APT BUILD,47,1024405.438,267089.9375,40.89969067,-73.85474762,POINT (-73.85474761799999 40.89969067200008)
BRONX,MULTI DWELL - PUBLIC HOUS,42,1010918.813,239073.25,40.82284441,-73.90364407,POINT (-73.90364406899994 40.82284441400003)
QUEENS,PVT HOUSE,113,1042590.063,186957.1719,40.67964698,-73.78966478,POINT (-73.78966477899996 40.67964697900004)
QUEENS,BAR/NIGHT CLUB,102,1033908.938,194043.1406,40.69914925,-73.820911,POINT (-73.82091099599995 40.69914925300003)
BRONX,MULTI DWELL - PUBLIC HOUS,42,1015121.313,242643.7344,40.83263068,-73.88844356,POINT (-73.88844355599997 40.83263068100007)
STATEN ISLAND,MULTI DWELL - APT BUILD,120,936721.6875,172119.4375,40.63898538,-74.17125343,POINT (-74.17125343299995 40.63898537500006)
MANHATTAN,GROCERY/BODEGA,25,1000555,230994,40.80069433,-73.94110929,POINT (-73.94110928599997 40.800694331000045)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,25,1002425.688,231368.1563,40.80171764,-73.93435152,POINT (-73.93435152299998 40.80171763800007)
BROOKLYN,COMMERCIAL BLDG,61,1000878.25,155643.2188,40.59387349,-73.94012775,POINT (-73.94012774799995 40.59387348900003)
BRONX,MULTI DWELL - PUBLIC HOUS,40,1005170.25,235308.1719,40.81252582,-73.92442599,POINT (-73.92442598799994 40.81252581900003)
MANHATTAN,RESTAURANT/DINER,34,1006604.938,254113.2031,40.86413664,-73.91918043,POINT (-73.91918043399994 40.86413664300005)
QUEENS,PVT HOUSE,103,1040082.938,190955.1406,40.69063663,-73.79867069,POINT (-73.79867069499994 40.690636632000064)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,81,1002397.313,189962.5469,40.68806969,-73.93456572,POINT (-73.93456572399998 40.688069692000056)
BROOKLYN,GROCERY/BODEGA,73,1010183.188,183503.2188,40.67032092,-73.90651623,POINT (-73.90651622899998 40.67032091800007)
QUEENS,MULTI DWELL - APT BUILD,101,1051481.125,157478.4688,40.59867148,-73.75790322,POINT (-73.75790322099994 40.598671480000064)
MANHATTAN,MULTI DWELL - PUBLIC HOUS,23,998430.9375,228773.8125,40.79460418,-73.94878589,POINT (-73.94878589099994 40.794604184000036)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,60,989043.375,154711.0781,40.59132925,-73.98274249,POINT (-73.98274249199994 40.591329251000055)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,88,989561.25,192267.4063,40.69441301,-73.98084828,POINT (-73.98084827899999 40.69441300900007)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1009346.563,183819.4375,40.67119128,-73.90953096,POINT (-73.90953095599997 40.67119127900003)
QUEENS,BAR/NIGHT CLUB,102,1033908.938,194043.1406,40.69914925,-73.820911,POINT (-73.82091099599995 40.69914925300003)
BROOKLYN,GAS STATION,69,1008613.188,174583.6875,40.64584323,-73.91220806,POINT (-73.91220806199993 40.64584323100007)
BRONX,MULTI DWELL - PUBLIC HOUS,47,1027109.938,262158.1563,40.88614179,-73.84499624,POINT (-73.84499624499995 40.88614179100006)
BROOKLYN,BAR/NIGHT CLUB,67,1003561.063,178518.4063,40.65665563,-73.93040225,POINT (-73.93040225199996 40.65665563300007)
BRONX,PVT HOUSE,47,1022270.313,260274.1875,40.88099307,-73.86250967,POINT (-73.86250966599994 40.880993068000066)
BROOKLYN,MULTI DWELL - APT BUILD,67,1006809.063,179460.3438,40.65923337,-73.91869296,POINT (-73.91869295899994 40.65923336600008)
BROOKLYN,PVT HOUSE,60,983502.375,149473.6875,40.57695491,-74.00269275,POINT (-74.00269274599998 40.576954914000055)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,79,998367.625,189350.1719,40.68639621,-73.94909728,POINT (-73.94909728199997 40.68639620700004)
BROOKLYN,MULTI DWELL - APT BUILD,94,998549.5625,202082.7813,40.72134394,-73.94841423,POINT (-73.94841423199995 40.72134393500005)
BRONX,MULTI DWELL - APT BUILD,50,1011732.5,257490.6719,40.87339229,-73.90062864,POINT (-73.90062864099997 40.87339228600007)
QUEENS,MULTI DWELL - APT BUILD,105,1065473.75,211469.1094,40.74674564,-73.70686575,POINT (-73.70686574799998 40.74674564300006)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,60,990823.875,149705.2344,40.57758806,-73.97633652,POINT (-73.97633652099995 40.57758806000004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,73,1009450.25,182401.0625,40.66729786,-73.90916248,POINT (-73.90916247599995 40.667297862000055)
QUEENS,MULTI DWELL - PUBLIC HOUS,114,1002576.75,221583.4531,40.77486094,-73.93383258,POINT (-73.93383258499995 40.77486094100004)
QUEENS,PVT HOUSE,113,1046405,187112.6406,40.68004774,-73.7759092,POINT (-73.77590919699998 40.680047740000084)
BRONX,MULTI DWELL - APT BUILD,40,1009914.813,237458.0469,40.81841411,-73.90727781,POINT (-73.90727780699996 40.818414113000074)
MANHATTAN,GROCERY/BODEGA,26,996434.25,235757.3281,40.813775,-73.95598441,POINT (-73.95598440999999 40.813774995000074)
QUEENS,MULTI DWELL - APT BUILD,101,1051372.75,159537.3594,40.60432352,-73.75827302,POINT (-73.75827301699996 40.60432351700007)
QUEENS,MULTI DWELL - PUBLIC HOUS,114,1001896.063,221756.4844,40.77533725,-73.93628976,POINT (-73.93628975799999 40.77533725100005)
BRONX,MULTI DWELL - PUBLIC HOUS,49,1020230.375,256150.7031,40.86968394,-73.86990877,POINT (-73.86990876899995 40.86968393700005)
QUEENS,PVT HOUSE,101,1050364.25,156969.5156,40.59728291,-73.76193003,POINT (-73.76193003099996 40.597282912000026)
BRONX,MULTI DWELL - APT BUILD,44,1007072.313,239961.3906,40.82529288,-73.91753887,POINT (-73.91753887099998 40.82529288300003)
STATEN ISLAND,GROCERY/BODEGA,120,941189.125,169903.5,40.63292595,-74.15514245,POINT (-74.15514244599996 40.63292595300004)
BRONX,PVT HOUSE,47,1029337.125,256368.1094,40.87023883,-73.83698049,POINT (-73.83698049099996 40.87023883200004)
BROOKLYN,MULTI DWELL - PUBLIC HOUS,69,1013238.375,175486.7188,40.64830792,-73.89553721,POINT (-73.89553721199997 40.64830792400005)
BRONX,BAR/NIGHT CLUB,40,1004839.75,234488.2031,40.81027601,-73.92562245,POINT (-73.92562245099998 40.81027601000005)
BRONX,MULTI DWELL - PUBLIC HOUS,42,1010158.313,242490.5156,40.83222609,-73.90637864,POINT (-73.90637864299998 40.832226094000085)
BRONX,MULTI DWELL - PUBLIC HOUS,49,1025750.813,256265.4531,40.86997466,-73.84994809,POINT (-73.84994808599998 40.86997466200006)
